TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
19.9000,-3.004921E+006,-1.576031E+006,5.385931E+006,0.110347,2.85699,104.838,-34.4296,302.174,18.1335,27.3378,-3.085794E-003,0.726913,75.1474,169.946,0.918055
20.0000,-3.004926E+006,-1.576062E+006,5.385954E+006,0.113966,2.88706,108.273,-35.5686,303.899,18.1621,27.3533,-3.138504E-003,0.739932,74.9974,169.946,0.923631
20.1000,-3.004931E+006,-1.576093E+006,5.385978E+006,0.117661,2.91730,111.781,-36.7322,305.625,18.1906,27.3686,-3.191773E-003,0.753062,74.8475,169.945,0.929217
20.2000,-3.004936E+006,-1.576125E+006,5.386002E+006,0.121435,2.94771,115.363,-37.9206,307.353,18.2192,27.3838,-3.245601E-003,0.766302,74.6976,169.945,0.934812
20.3000,-3.004942E+006,-1.576156E+006,5.386026E+006,0.125288,2.97828,119.020,-39.1340,309.082,18.2477,27.3988,-3.299989E-003,0.779652,74.5477,169.944,0.940418
20.4000,-3.004947E+006,-1.576188E+006,5.386050E+006,0.129221,3.00901,122.752,-40.3726,310.812,18.2762,27.4136,-3.354938E-003,0.793111,74.3977,169.944,0.946033
20.5000,-3.004953E+006,-1.576220E+006,5.386074E+006,0.133235,3.03990,126.562,-41.6370,312.543,18.3047,27.4283,-3.410448E-003,0.806678,74.2478,169.943,0.951658
20.6000,-3.004959E+006,-1.576251E+006,5.386098E+006,0.137330,3.07096,130.449,-42.9271,314.275,18.3332,27.4428,-3.466521E-003,0.820353,74.0979,169.943,0.957293
20.7000,-3.004965E+006,-1.576283E+006,5.386122E+006,0.141508,3.10219,134.414,-44.2434,316.009,18.3616,27.4572,-3.523156E-003,0.834136,73.9480,169.942,0.962938
20.8000,-3.004971E+006,-1.576315E+006,5.386146E+006,0.145769,3.13357,138.458,-45.5861,317.743,18.3901,27.4714,-3.580354E-003,0.848026,73.7980,169.942,0.968592
20.9000,-3.004978E+006,-1.576347E+006,5.386171E+006,0.150114,3.16512,142.582,-46.9555,319.479,18.4185,27.4854,-3.638115E-003,0.862023,73.6481,169.941,0.974257
21.0000,-3.004984E+006,-1.576380E+006,5.386195E+006,0.154545,3.19684,146.786,-48.3518,321.216,18.4469,27.4993,-3.696440E-003,0.876125,73.4982,169.941,0.979931
21.1000,-3.004990E+006,-1.576412E+006,5.386220E+006,0.159061,3.22871,151.072,-49.7754,322.954,18.4753,27.5130,-3.755329E-003,0.890332,73.3483,169.941,0.985615
21.2000,-3.004997E+006,-1.576444E+006,5.386245E+006,0.163664,3.26075,155.440,-51.2264,324.693,18.5037,27.5266,-3.814782E-003,0.904644,73.1984,169.940,0.991310
21.3000,-3.005004E+006,-1.576477E+006,5.386269E+006,0.168355,3.29295,159.892,-52.7052,326.434,18.5321,27.5400,-3.874799E-003,0.919059,73.0484,169.940,0.997014
21.4000,-3.005011E+006,-1.576509E+006,5.386294E+006,0.173134,3.32532,164.427,-54.2120,328.175,18.5604,27.5532,-3.935379E-003,0.933577,72.8985,169.940,1.00273
21.5000,-3.005018E+006,-1.576542E+006,5.386319E+006,0.178002,3.35785,169.047,-55.7472,329.917,18.5888,27.5663,-3.996524E-003,0.948198,72.7486,169.939,1.00845
21.6000,-3.005025E+006,-1.576574E+006,5.386344E+006,0.182960,3.39054,173.753,-57.3109,331.661,18.6171,27.5792,-4.058232E-003,0.962921,72.5987,169.939,1.01419
21.7000,-3.005032E+006,-1.576607E+006,5.386369E+006,0.188010,3.42339,178.545,-58.9035,333.405,18.6454,27.5920,-4.120503E-003,0.977745,72.4488,169.939,1.01993
